 openTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberofTrades,TakerbuyBaseAssetVolume,TakerbuyQuoteAssetVolume,Ignore
1611563400000,33269.08000000,33421.05000000,33188.99000000,33420.79000000,623.38324600,1611564299999,20774399.97529722,14623,326.55900100,10884980.98075205,0
1611564300000,33420.80000000,33497.88000000,33350.06000000,33448.21000000,655.99786700,1611565199999,21934424.09147576,15151,343.91329900,11499949.43154952,0
1611565200000,33449.72000000,33548.00000000,33300.00000000,33333.44000000,604.99991900,1611566099999,20232457.07421094,14835,325.01607700,10871076.84748233,0
1611566100000,33334.24000000,33404.65000000,33180.00000000,33269.41000000,645.57569800,1611566999999,21469841.57701631,15797,278.51189500,9262770.49439250,0
1611567000000,33269.41000000,33274.60000000,32980.00000000,33027.47000000,966.43396900,1611567899999,32018417.54603229,19073,423.58761900,14033724.94602807,0
1611567900000,33027.47000000,33098.26000000,32800.00000000,32979.10000000,1206.00728600,1611568799999,39769217.29506969,26564,579.23193100,19103365.55982753,0
1611568800000,32979.10000000,33085.37000000,32903.43000000,32907.65000000,717.87812900,1611569699999,23695600.96299571,19229,417.06853200,13767368.46362190,0
1611569700000,32907.64000000,33160.84000000,32750.09000000,33031.83000000,1297.01056800,1611570599999,42809041.09214427,31371,737.69999200,24353001.76858477,0
1611570600000,33031.83000000,33151.69000000,32954.61000000,33066.13000000,869.20258400,1611571499999,28755236.82426045,21161,480.70260000,15904573.18723389,0
1611571500000,33066.14000000,33166.00000000,33041.03000000,33117.43000000,532.98703600,1611572399999,17645206.91714821,13528,320.14574200,10599398.33206844,0
1611572400000,33119.35000000,33170.00000000,33040.00000000,33090.97000000,446.49975800,1611573299999,14786446.83166587,14808,233.45174100,7732414.50579560,0
1611573300000,33090.97000000,33334.57000000,33043.69000000,33264.01000000,624.48888500,1611574199999,20730782.15322499,19829,362.13470500,12022826.81705955,0
1611574200000,33264.01000000,33319.90000000,33115.59000000,33150.69000000,517.56234700,1611575099999,17185942.15021996,17570,263.82249000,8760853.71017218,0
1611575100000,33150.70000000,33247.12000000,33115.59000000,33185.26000000,392.96227800,1611575999999,13036182.80091859,14134,210.92105100,6997380.19072790,0
1611576000000,33185.25000000,33421.00000000,33050.00000000,33386.63000000,786.33678100,1611576899999,26132556.24390772,24561,399.42498300,13275861.75281744,0
1611576900000,33388.24000000,33633.72000000,33386.63000000,33560.02000000,1204.17219400,1611577799999,40373016.17460525,32493,653.01841900,21893264.49478004,0
1611577800000,33559.54000000,33997.00000000,33508.71000000,33966.38000000,1379.16974700,1611578699999,46443489.64543227,31548,920.25204700,30988506.51679196,0
1611578700000,33969.43000000,34300.00000000,33956.73000000,34180.01000000,2924.45006800,1611579599999,99937261.93247759,53070,1859.35819300,63540244.81378265,0
1611579600000,34180.01000000,34444.00000000,34098.59000000,34266.70000000,2102.52410400,1611580499999,71978439.37840841,38833,1245.92652700,42653788.28204546,0
1611580500000,34266.70000000,34637.30000000,34185.76000000,34603.90000000,2189.37160900,1611581399999,75416929.70902424,46828,1099.95328400,37883779.63599905,0
1611581400000,34603.90000000,34693.93000000,34401.00000000,34527.75000000,1398.59459600,1611582299999,48256994.40256610,34123,693.17695500,23921168.34728925,0
1611582300000,34527.75000000,34670.63000000,34433.09000000,34544.49000000,1257.43067000,1611583199999,43422859.28008254,29734,642.40952800,22183142.53159168,0
1611583200000,34544.50000000,34875.00000000,34487.57000000,34775.52000000,1755.01108400,1611584099999,60941190.62057467,40634,878.81057500,30515592.61586195,0
1611584100000,34775.52000000,34800.00000000,34566.18000000,34606.22000000,1019.57219700,1611584999999,35345676.07315582,27527,510.64197800,17700721.07939043,0
1611585000000,34606.22000000,34744.72000000,34580.00000000,34606.44000000,707.08342700,1611585899999,24505551.25982828,23055,362.84907500,12575970.99018798,0
1611585900000,34606.43000000,34639.37000000,34280.45000000,34467.43000000,1171.93505300,1611586799999,40408773.98425497,30495,548.64152900,18919223.96267870,0
1611586800000,34467.43000000,34588.88000000,34255.00000000,34257.06000000,1144.66316200,1611587699999,39360797.41529903,31926,578.58581100,19898721.30879764,0
1611587700000,34257.06000000,34474.78000000,34202.69000000,34376.93000000,929.26625200,1611588599999,31910249.46880540,27378,505.61360500,17362620.39154894,0
1611588600000,34376.94000000,34535.50000000,34354.00000000,34399.99000000,491.04483000,1611589499999,16911273.16930537,20058,270.99648600,9333515.11312135,0
1611589500000,34399.99000000,34499.98000000,34288.77000000,34458.31000000,649.11659100,1611590399999,22316958.30282175,20438,328.41086300,11291657.55562848,0
1611590400000,34458.31000000,34600.00000000,34075.00000000,34113.12000000,1676.25353200,1611591299999,57471164.93418502,36893,879.79547500,30176451.34997679,0
1611591300000,34113.12000000,34245.35000000,33812.00000000,33839.42000000,1713.83492200,1611592199999,58295143.83024751,35030,675.22491100,22980834.29138131,0
1611592200000,33839.41000000,33947.29000000,33630.57000000,33754.73000000,1906.86684300,1611593099999,64453046.71732649,39343,883.41732700,29867217.85068846,0
1611593100000,33754.73000000,33910.96000000,33661.45000000,33910.96000000,843.50066800,1611593999999,28524480.88242068,26515,492.05892400,16642002.16426506,0
1611594000000,33910.95000000,34246.66000000,33885.00000000,33919.34000000,1197.61544600,1611594899999,40793663.59386446,28099,651.35203900,22187520.16522376,0
1611594900000,33919.35000000,34025.76000000,33769.35000000,33889.26000000,769.95410100,1611595799999,26102963.15384797,21796,427.72755900,14503448.86485926,0
1611595800000,33889.25000000,33930.06000000,33716.03000000,33865.72000000,587.11890900,1611596699999,19873839.01781307,18357,299.08203300,10124119.08559399,0
1611596700000,33865.71000000,33896.25000000,33700.75000000,33784.36000000,748.35722300,1611597599999,25291628.16065715,20602,290.27037900,9808715.17151732,0
1611597600000,33784.35000000,33969.12000000,33675.30000000,33900.01000000,725.48491600,1611598499999,24572405.78700580,18675,368.15990100,12471586.21170172,0
1611598500000,33900.01000000,34031.56000000,33888.12000000,33958.08000000,527.79612000,1611599399999,17925446.06242702,12368,244.26511900,8297218.71942420,0
1611599400000,33958.08000000,33996.15000000,33703.99000000,33706.43000000,589.58713500,1611600299999,19946540.15915736,16533,255.33659500,8640473.90532988,0
1611600300000,33706.44000000,33891.86000000,33519.00000000,33672.46000000,1107.18908700,1611601199999,37290755.23146087,25737,483.90923800,16297870.45601503,0
1611601200000,33669.27000000,33770.93000000,33529.59000000,33748.23000000,486.76641000,1611602099999,16391813.86571997,14039,228.44076800,7695070.30198829,0
1611602100000,33749.46000000,33788.38000000,33626.89000000,33699.46000000,356.29464500,1611602999999,12010137.93746625,11705,200.26245100,6751260.64841724,0
1611603000000,33699.46000000,33757.68000000,33500.00000000,33668.72000000,620.05006200,1611603899999,20837678.53907662,13891,258.72312500,8699509.79369722,0
